snapshot_utc,kickoff_utc,home,away,game,book,market,side,point,price
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,NE,PIT,PIT@NE,fanduel,spreads,PIT,4.5,-102
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,NE,PIT,PIT@NE,fanduel,totals,Over,41.5,-110
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,NE,PIT,PIT@NE,fanduel,totals,Under,41.5,-110
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,NE,PIT,PIT@NE,lowvig,h2h,NE,,-235
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,NE,PIT,PIT@NE,lowvig,h2h,PIT,,195
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,NE,PIT,PIT@NE,lowvig,spreads,NE,-5.0,-105
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,NE,PIT,PIT@NE,lowvig,spreads,PIT,5.0,-105
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,NE,PIT,PIT@NE,lowvig,totals,Over,41.5,-107
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,NE,PIT,PIT@NE,lowvig,totals,Under,41.5,-107
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,NE,PIT,PIT@NE,mybookieag,h2h,NE,,-238
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,NE,PIT,PIT@NE,mybookieag,h2h,PIT,,181
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,NE,PIT,PIT@NE,mybookieag,spreads,NE,-5.0,-110
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,NE,PIT,PIT@NE,mybookieag,spreads,PIT,5.0,-110
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,NE,PIT,PIT@NE,mybookieag,totals,Over,41.5,-110
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,NE,PIT,PIT@NE,mybookieag,totals,Under,41.5,-110
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,betmgm,h2h,ARI,,170
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,betmgm,h2h,SEA,,-210
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,betmgm,spreads,ARI,4.0,-110
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,betmgm,spreads,SEA,-4.0,-108
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,betmgm,totals,Over,41.0,-110
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,betmgm,totals,Under,41.0,-108
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,betonlineag,h2h,ARI,,173
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,betonlineag,h2h,SEA,,-198
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,betonlineag,spreads,ARI,4.0,-112
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,betonlineag,spreads,SEA,-4.0,-108
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,betonlineag,totals,Over,41.0,-113
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,betonlineag,totals,Under,41.0,-107
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,betrivers,h2h,ARI,,170
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,betrivers,h2h,SEA,,-210
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,betrivers,spreads,ARI,4.0,-110
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,betrivers,spreads,SEA,-4.0,-110
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,betrivers,totals,Over,41.0,-110
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,betrivers,totals,Under,41.0,-110
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,betus,h2h,ARI,,170
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,betus,h2h,SEA,,-200
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,betus,spreads,ARI,4.0,-110
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,betus,spreads,SEA,-4.0,-110
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,betus,totals,Over,41.0,-115
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,betus,totals,Under,41.0,-105
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,bovada,h2h,ARI,,170
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,bovada,h2h,SEA,,-200
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,bovada,spreads,ARI,3.5,-105
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,bovada,spreads,SEA,-3.5,-115
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,bovada,totals,Over,41.0,-110
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,bovada,totals,Under,41.0,-110
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,draftkings,h2h,ARI,,180
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,draftkings,h2h,SEA,,-218
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,draftkings,spreads,ARI,3.5,100
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,draftkings,spreads,SEA,-3.5,-120
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,draftkings,totals,Over,40.5,-118
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,draftkings,totals,Under,40.5,-102
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,fanduel,h2h,ARI,,166
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,fanduel,h2h,SEA,,-198
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,fanduel,spreads,ARI,4.5,-120
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,fanduel,spreads,SEA,-4.5,-102
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,fanduel,totals,Over,41.5,-102
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,fanduel,totals,Under,41.5,-120
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,lowvig,h2h,ARI,,173
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,lowvig,h2h,SEA,,-198
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,lowvig,spreads,ARI,4.0,-107
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,lowvig,spreads,SEA,-4.0,-103
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,lowvig,totals,Over,41.0,-110
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,lowvig,totals,Under,41.0,-104
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,mybookieag,h2h,ARI,,165
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,mybookieag,h2h,SEA,,-214
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,mybookieag,spreads,ARI,4.0,-110
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,mybookieag,spreads,SEA,-4.0,-110
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,mybookieag,totals,Over,41.0,-110
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,ARI,SEA,SEA@ARI,mybookieag,totals,Under,41.0,-110
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,WAS,SEA,SEA@WAS,betonlineag,spreads,SEA,-2.0,-110
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,WAS,SEA,SEA@WAS,betonlineag,spreads,WAS,2.0,-110
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,WAS,SEA,SEA@WAS,betonlineag,totals,Over,41.5,-110
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,WAS,SEA,SEA@WAS,betonlineag,totals,Under,41.5,-110
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,WAS,SEA,SEA@WAS,betrivers,h2h,SEA,,-136
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,WAS,SEA,SEA@WAS,betrivers,h2h,WAS,,112
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,WAS,SEA,SEA@WAS,betrivers,spreads,SEA,-2.5,-112
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,WAS,SEA,SEA@WAS,betrivers,spreads,WAS,2.5,-109
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,WAS,SEA,SEA@WAS,betrivers,totals,Over,42.0,-109
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,WAS,SEA,SEA@WAS,betrivers,totals,Under,42.0,-112
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,WAS,SEA,SEA@WAS,betus,spreads,SEA,-2.0,-110
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,WAS,SEA,SEA@WAS,betus,spreads,WAS,2.0,-110
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,WAS,SEA,SEA@WAS,betus,totals,Over,42.0,-110
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,WAS,SEA,SEA@WAS,betus,totals,Under,42.0,-110
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,WAS,SEA,SEA@WAS,draftkings,h2h,SEA,,-135
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,WAS,SEA,SEA@WAS,draftkings,h2h,WAS,,114
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,WAS,SEA,SEA@WAS,draftkings,spreads,SEA,-2.5,-110
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,WAS,SEA,SEA@WAS,draftkings,spreads,WAS,2.5,-110
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,WAS,SEA,SEA@WAS,draftkings,totals,Over,41.5,-110
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,WAS,SEA,SEA@WAS,draftkings,totals,Under,41.5,-110
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,WAS,SEA,SEA@WAS,fanduel,h2h,SEA,,-120
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,WAS,SEA,SEA@WAS,fanduel,h2h,WAS,,102
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,WAS,SEA,SEA@WAS,fanduel,spreads,SEA,-1.5,-110
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,WAS,SEA,SEA@WAS,fanduel,spreads,WAS,1.5,-110
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,WAS,SEA,SEA@WAS,fanduel,totals,Over,42.5,-105
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,WAS,SEA,SEA@WAS,fanduel,totals,Under,42.5,-115
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,WAS,SEA,SEA@WAS,lowvig,spreads,SEA,-2.0,-105
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,WAS,SEA,SEA@WAS,lowvig,spreads,WAS,2.0,-105
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,WAS,SEA,SEA@WAS,lowvig,totals,Over,41.5,-107
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,WAS,SEA,SEA@WAS,lowvig,totals,Under,41.5,-107
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,NYG,TEN,TEN@NYG,betonlineag,spreads,NYG,-5.5,-115
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,NYG,TEN,TEN@NYG,betonlineag,spreads,TEN,5.5,-105
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,NYG,TEN,TEN@NYG,betonlineag,totals,Over,43.0,-110
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,NYG,TEN,TEN@NYG,betonlineag,totals,Under,43.0,-110
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,NYG,TEN,TEN@NYG,betrivers,h2h,NYG,,-275
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,NYG,TEN,TEN@NYG,betrivers,h2h,TEN,,220
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,NYG,TEN,TEN@NYG,betrivers,spreads,NYG,-6.0,-110
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,NYG,TEN,TEN@NYG,betrivers,spreads,TEN,6.0,-110
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,NYG,TEN,TEN@NYG,betrivers,totals,Over,43.0,-108
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,NYG,TEN,TEN@NYG,betrivers,totals,Under,43.0,-113
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,NYG,TEN,TEN@NYG,betus,spreads,NYG,-5.5,-115
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,NYG,TEN,TEN@NYG,betus,spreads,TEN,5.5,-105
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,NYG,TEN,TEN@NYG,betus,totals,Over,43.0,-110
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,NYG,TEN,TEN@NYG,betus,totals,Under,43.0,-110
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,NYG,TEN,TEN@NYG,draftkings,h2h,NYG,,-250
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,NYG,TEN,TEN@NYG,draftkings,h2h,TEN,,205
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,NYG,TEN,TEN@NYG,draftkings,spreads,NYG,-5.5,-110
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,NYG,TEN,TEN@NYG,draftkings,spreads,TEN,5.5,-110
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,NYG,TEN,TEN@NYG,draftkings,totals,Over,43.5,-110
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,NYG,TEN,TEN@NYG,draftkings,totals,Under,43.5,-110
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,NYG,TEN,TEN@NYG,fanduel,h2h,NYG,,-275
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,NYG,TEN,TEN@NYG,fanduel,h2h,TEN,,225
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,NYG,TEN,TEN@NYG,fanduel,spreads,NYG,-5.5,-120
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,NYG,TEN,TEN@NYG,fanduel,spreads,TEN,5.5,-102
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,NYG,TEN,TEN@NYG,fanduel,totals,Over,42.5,-110
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,NYG,TEN,TEN@NYG,fanduel,totals,Under,42.5,-110
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,NYG,TEN,TEN@NYG,lowvig,spreads,NYG,-5.5,-110
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,NYG,TEN,TEN@NYG,lowvig,spreads,TEN,5.5,100
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,NYG,TEN,TEN@NYG,lowvig,totals,Over,43.0,-107
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,NYG,TEN,TEN@NYG,lowvig,totals,Under,43.0,-107
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,betmgm,h2h,DAL,,-210
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,betmgm,h2h,WAS,,175
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,betmgm,spreads,DAL,-4.0,-108
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,betmgm,spreads,WAS,4.0,-110
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,betmgm,totals,Over,50.5,-108
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,betmgm,totals,Under,50.5,-110
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,betonlineag,h2h,DAL,,-198
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,betonlineag,h2h,WAS,,173
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,betonlineag,spreads,DAL,-4.0,-110
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,betonlineag,spreads,WAS,4.0,-110
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,betonlineag,totals,Over,50.5,-107
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,betonlineag,totals,Under,50.5,-113
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,betrivers,h2h,DAL,,-200
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,betrivers,h2h,WAS,,165
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,betrivers,spreads,DAL,-4.0,-109
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,betrivers,spreads,WAS,4.0,-112
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,betrivers,totals,Over,50.5,-114
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,betrivers,totals,Under,50.5,-107
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,betus,h2h,DAL,,-205
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,betus,h2h,WAS,,175
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,betus,spreads,DAL,-4.0,-110
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,betus,spreads,WAS,4.0,-110
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,betus,totals,Over,50.5,-105
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,betus,totals,Under,50.5,-115
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,bovada,h2h,DAL,,-210
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,bovada,h2h,WAS,,175
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,bovada,spreads,DAL,-4.0,-110
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,bovada,spreads,WAS,4.0,-110
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,bovada,totals,Over,50.5,-105
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,bovada,totals,Under,50.5,-115
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,draftkings,h2h,DAL,,-218
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,draftkings,h2h,WAS,,180
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,draftkings,spreads,DAL,-4.5,-105
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,draftkings,spreads,WAS,4.5,-115
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,draftkings,totals,Over,50.5,-108
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,draftkings,totals,Under,50.5,-112
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,fanduel,h2h,DAL,,-210
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,fanduel,h2h,WAS,,176
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,fanduel,spreads,DAL,-3.5,-115
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,fanduel,spreads,WAS,3.5,-105
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,fanduel,totals,Over,50.5,-110
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,fanduel,totals,Under,50.5,-110
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,lowvig,h2h,DAL,,-198
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,lowvig,h2h,WAS,,173
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,lowvig,spreads,DAL,-4.0,-105
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,lowvig,spreads,WAS,4.0,-105
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,lowvig,totals,Over,50.5,-104
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,lowvig,totals,Under,50.5,-110
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,mybookieag,h2h,DAL,,-210
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,mybookieag,h2h,WAS,,161
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,mybookieag,spreads,DAL,-4.0,-110
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,mybookieag,spreads,WAS,4.0,-110
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,mybookieag,totals,Over,50.5,-110
2026-09-17T04:56:55Z,2026-09-20T20:25:00Z,DAL,WAS,WAS@DAL,mybookieag,totals,Under,50.5,-110
2026-09-18T17:43:07Z,2026-09-27T20:05:00Z,SF,ARI,ARI@SF,betonlineag,spreads,ARI,8.5,-110
2026-09-18T17:43:07Z,2026-09-27T20:05:00Z,SF,ARI,ARI@SF,betonlineag,spreads,SF,-8.5,-110
2026-09-18T17:43:07Z,2026-09-27T20:05:00Z,SF,ARI,ARI@SF,betonlineag,totals,Over,48.5,-110
2026-09-18T17:43:07Z,2026-09-27T20:05:00Z,SF,ARI,ARI@SF,betonlineag,totals,Under,48.5,-110
2026-09-18T17:43:07Z,2026-09-27T20:05:00Z,SF,ARI,ARI@SF,betrivers,h2h,ARI,,365
2026-09-18T17:43:07Z,2026-09-27T20:05:00Z,SF,ARI,ARI@SF,betrivers,h2h,SF,,-500
2026-09-18T17:43:07Z,2026-09-27T20:05:00Z,SF,ARI,ARI@SF,betrivers,spreads,ARI,8.5,-113
2026-09-18T17:43:07Z,2026-09-27T20:05:00Z,SF,ARI,ARI@SF,betrivers,spreads,SF,-8.5,-108
2026-09-18T17:43:07Z,2026-09-27T20:05:00Z,SF,ARI,ARI@SF,betrivers,totals,Over,47.5,-113
2026-09-18T17:43:07Z,2026-09-27T20:05:00Z,SF,ARI,ARI@SF,betrivers,totals,Under,47.5,-108
2026-09-18T17:43:07Z,2026-09-27T20:05:00Z,SF,ARI,ARI@SF,betus,spreads,ARI,8.5,-110
2026-09-18T17:43:07Z,2026-09-27T20:05:00Z,SF,ARI,ARI@SF,betus,spreads,SF,-8.5,-110
2026-09-18T17:43:07Z,2026-09-27T20:05:00Z,SF,ARI,ARI@SF,betus,totals,Over,48.5,-110
2026-09-18T17:43:07Z,2026-09-27T20:05:00Z,SF,ARI,ARI@SF,betus,totals,Under,48.5,-110
2026-09-18T17:43:07Z,2026-09-27T20:05:00Z,SF,ARI,ARI@SF,draftkings,h2h,ARI,,370
2026-09-18T17:43:07Z,2026-09-27T20:05:00Z,SF,ARI,ARI@SF,draftkings,h2h,SF,,-485
2026-09-18T17:43:07Z,2026-09-27T20:05:00Z,SF,ARI,ARI@SF,draftkings,spreads,ARI,8.5,-110
2026-09-18T17:43:07Z,2026-09-27T20:05:00Z,SF,ARI,ARI@SF,draftkings,spreads,SF,-8.5,-110
2026-09-18T17:43:07Z,2026-09-27T20:05:00Z,SF,ARI,ARI@SF,draftkings,totals,Over,47.5,-110
2026-09-18T17:43:07Z,2026-09-27T20:05:00Z,SF,ARI,ARI@SF,draftkings,totals,Under,47.5,-110
2026-09-18T17:43:07Z,2026-09-27T20:05:00Z,SF,ARI,ARI@SF,fanduel,h2h,ARI,,410
2026-09-18T17:43:07Z,2026-09-27T20:05:00Z,SF,ARI,ARI@SF,fanduel,h2h,SF,,-550
2026-09-18T17:43:07Z,2026-09-27T20:05:00Z,SF,ARI,ARI@SF,fanduel,spreads,ARI,8.5,-105
2026-09-18T17:43:07Z,2026-09-27T20:05:00Z,SF,ARI,ARI@SF,fanduel,spreads,SF,-8.5,-115
2026-09-18T17:43:07Z,2026-09-27T20:05:00Z,SF,ARI,ARI@SF,fanduel,totals,Over,48.5,-110
2026-09-18T17:43:07Z,2026-09-27T20:05:00Z,SF,ARI,ARI@SF,fanduel,totals,Under,48.5,-110
2026-09-18T17:43:07Z,2026-09-27T20:05:00Z,SF,ARI,ARI@SF,lowvig,spreads,ARI,8.5,-105
2026-09-18T17:43:07Z,2026-09-27T20:05:00Z,SF,ARI,ARI@SF,lowvig,spreads,SF,-8.5,-105
2026-09-18T17:43:07Z,2026-09-27T20:05:00Z,SF,ARI,ARI@SF,lowvig,totals,Over,48.5,-107
2026-09-18T17:43:07Z,2026-09-27T20:05:00Z,SF,ARI,ARI@SF,lowvig,totals,Under,48.5,-107
2026-09-18T17:43:07Z,2026-09-25T00:15:00Z,GB,ATL,ATL@GB,betrivers,h2h,ATL,,245
2026-09-18T17:43:07Z,2026-09-25T00:15:00Z,GB,ATL,ATL@GB,betrivers,h2h,GB,,-305
2026-09-18T17:43:07Z,2026-09-25T00:15:00Z,GB,ATL,ATL@GB,betrivers,spreads,ATL,6.5,-112
2026-09-18T17:43:07Z,2026-09-25T00:15:00Z,GB,ATL,ATL@GB,betrivers,spreads,GB,-6.5,-109
2026-09-18T17:43:07Z,2026-09-25T00:15:00Z,GB,ATL,ATL@GB,betrivers,totals,Over,45.5,-109
